"inventory_position","shop_domain","product_key","product_id","product_gid","Handle","product_url","collection_url","canonical_url","title_current","vendor","product_type","tags","published_at","created_at","updated_at","variant_count","image_count","first_image_url","min_price","max_price","available","source","discovery_status","processing_status","notes","discovered_at"
"296","jeminise.com","jeminise.com+personalized-sunflower-christian-blanket-with-bible-verses-custom","8859764261063","","personalized-sunflower-christian-blanket-with-bible-verses-custom","https://jeminise.com/products/personalized-sunflower-christian-blanket-with-bible-verses-custom","https://jeminise.com/collections/all/products/personalized-sunflower-christian-blanket-with-bible-verses-custom","","Personalized Sunflower Christian Blanket with Bible Verses – Custom","Jeminise","Blanket","amazon-import, amazon-parent-b0dj2zng8s, Blanket, Christian & Baptism Blanket, Christian & Baptism Blankets, Christian & Baptism Comforter, Christian Gift, Custom Blanket, Inspirational Gift, Personalized Blanket","2026-08-12T16:49:20-05:00","2026-08-12T16:48:03-05:00","2026-09-06T11:41:31-05:00","16","6","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/ecf02ec9f3f78cd33b5387ad279d26c548197a2a0787f6bf8018c72472154087.jpg?v=1786571285","24.90","89.85","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"297","jeminise.com","jeminise.com+personalized-sunflower-god-says-you-are-throw-blanket-lightweight","8859759345863","","personalized-sunflower-god-says-you-are-throw-blanket-lightweight","https://jeminise.com/products/personalized-sunflower-god-says-you-are-throw-blanket-lightweight","https://jeminise.com/collections/all/products/personalized-sunflower-god-says-you-are-throw-blanket-lightweight","","Personalized Sunflower God Says You Are Throw Blanket, Lightweight","Jeminise","Blanket","amazon-import, amazon-parent-b0dj2zng8s, Blanket, Christian & Baptism Blankets, Christian & Baptism Comforter, Christian Gift, Custom Blanket, Inspirational Gift, Personalized Blanket","2026-08-12T16:49:14-05:00","2026-08-12T16:41:37-05:00","2026-09-06T11:41:31-05:00","16","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/6117c180184ce143733f01a6d9e5e1d335a49dd2aa4ad818c83b13bd4a6fe167.jpg?v=1786570899","24.90","89.85","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"298","jeminise.com","jeminise.com+personalized-sunflowers-and-butterflies-affirmations-blanket-unique","8859760558279","","personalized-sunflowers-and-butterflies-affirmations-blanket-unique","https://jeminise.com/products/personalized-sunflowers-and-butterflies-affirmations-blanket-unique","https://jeminise.com/collections/all/products/personalized-sunflowers-and-butterflies-affirmations-blanket-unique","","Personalized Sunflowers and Butterflies Affirmations Blanket - Unique","Jeminise","Blanket","All Seasons, amazon-import, amazon-parent-b0dj2zng8s, Blanket, Christian & Baptism Blankets, Christian & Baptism Comforter, Christian Gift, Custom Blanket, Inspirational Gift, Personalized Blanket","2026-08-12T16:49:16-05:00","2026-08-12T16:42:30-05:00","2026-09-06T11:41:31-05:00","16","6","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/a325934261787008a08e8b53061ce8dd74f1510f6ab3c3fb6aabbd69dbd4b3a8.jpg?v=1786570952","24.90","89.85","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"299","jeminise.com","jeminise.com+personalized-teal-argyle-reading-girl-with-books-throw-blanket-book","8860456026311","","personalized-teal-argyle-reading-girl-with-books-throw-blanket-book","https://jeminise.com/products/personalized-teal-argyle-reading-girl-with-books-throw-blanket-book","https://jeminise.com/collections/all/products/personalized-teal-argyle-reading-girl-with-books-throw-blanket-book","","Personalized Teal Argyle Reading Girl with Books Throw Blanket - Book","Jeminise","Blanket","amazon-import, amazon-parent-b0dj32wq8x, Blanket, Book Lover, Book Lover Blankets, Christmas Blankets, Custom Blanket, Mom Gift, Personalized Blanket, Thoughtful Gift","2026-08-13T03:03:43-05:00","2026-08-13T02:47:54-05:00","2026-09-06T11:41:31-05:00","32","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/157e6ca3ce2085ae3dfd8e37d6e361ee74d4647de98d7482e99053a512e7d3a6.jpg?v=1786607276","24.90","349.85","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"300","jeminise.com","jeminise.com+personalized-vibrant-cactus-and-desert-flowers-quilt-set-style-4","8859692335303","","personalized-vibrant-cactus-and-desert-flowers-quilt-set-style-4","https://jeminise.com/products/personalized-vibrant-cactus-and-desert-flowers-quilt-set-style-4","https://jeminise.com/collections/all/products/personalized-vibrant-cactus-and-desert-flowers-quilt-set-style-4","","Personalized Vibrant Cactus and Desert Flowers Quilt Set - Style #4","Jeminise","Quilt Sets","amazon-import, amazon-parent-b0fj1r1bh2, Cactus, Easy Care, Floral Quilt, Gift Idea, Home Decor, Personalized Blanket, Quilt Set","2026-08-12T15:45:27-05:00","2026-08-12T15:37:05-05:00","2026-09-06T11:41:31-05:00","20","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/49cf115ec791506a0728412ad88c26e937d8d7cc5ab11d60c2ed096e8c0ddea1.jpg?v=1786567027","56.90","126.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"301","jeminise.com","jeminise.com+personalized-vibrant-cactus-flower-quilt-set-machine-washable-style","8859692794055","","personalized-vibrant-cactus-flower-quilt-set-machine-washable-style","https://jeminise.com/products/personalized-vibrant-cactus-flower-quilt-set-machine-washable-style","https://jeminise.com/collections/all/products/personalized-vibrant-cactus-flower-quilt-set-machine-washable-style","","Personalized Vibrant Cactus Flower Quilt Set","Jeminise","Quilt Sets","amazon-import, amazon-parent-b0fj1r1bh2, Easy Care, Floral Quilt, Personalized Blanket, Quilt Set, Thoughtful Gift","2026-08-12T15:45:28-05:00","2026-08-12T15:37:29-05:00","2026-09-06T11:41:31-05:00","20","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/f30114237853d8f22781590e4c8f93c3e1279dd5a90c983837e5a02c5a0e7277.jpg?v=1786567052","56.90","126.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"302","jeminise.com","jeminise.com+personalized-vibrant-embroidered-desert-cactus-quilt-set-style-8","8859691843783","","personalized-vibrant-embroidered-desert-cactus-quilt-set-style-8","https://jeminise.com/products/personalized-vibrant-embroidered-desert-cactus-quilt-set-style-8","https://jeminise.com/collections/all/products/personalized-vibrant-embroidered-desert-cactus-quilt-set-style-8","","Personalized Vibrant Embroidered Desert Cactus Quilt Set - Style #8","Jeminise","Quilt Sets","amazon-import, amazon-parent-b0fj1r1bh2, Cactus, Floral Quilt, Home Décor, Nature-Inspired, Personalized Blanket, Quilt Set, Summer Bedding","2026-08-12T15:45:26-05:00","2026-08-12T15:36:43-05:00","2026-09-06T11:41:31-05:00","20","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/fcb95a013bf2344230ebf10e0026afa373de975b61fbfbe5676705b5e6a9eb3a.jpg?v=1786567005","56.90","126.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"303","jeminise.com","jeminise.com+personalized-vibrant-flowering-cactus-desert-scene-quilt-set-style","8859695055047","","personalized-vibrant-flowering-cactus-desert-scene-quilt-set-style","https://jeminise.com/products/personalized-vibrant-flowering-cactus-desert-scene-quilt-set-style","https://jeminise.com/collections/all/products/personalized-vibrant-flowering-cactus-desert-scene-quilt-set-style","","Personalized Vibrant Flowering Cactus Desert Scene Quilt Set - Style","Jeminise","Quilt Sets","amazon-import, amazon-parent-b0fj1r1bh2, Christmas Gift, Christmas Quilt, Custom Blanket, Family Blanket, Personalized Blanket, Quilt Set, Thoughtful Gift","2026-08-12T15:45:30-05:00","2026-08-12T15:38:19-05:00","2026-09-06T11:41:31-05:00","20","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/572ffd949c4dcd3390d124c58dcf4e1bcdcdbe9fee2b5b17019932847be98141.jpg?v=1786567101","56.90","126.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"304","jeminise.com","jeminise.com+personalized-vibrant-potted-cactus-garden-quilt-set-machine-washable","8859691581639","","personalized-vibrant-potted-cactus-garden-quilt-set-machine-washable","https://jeminise.com/products/personalized-vibrant-potted-cactus-garden-quilt-set-machine-washable","https://jeminise.com/collections/all/products/personalized-vibrant-potted-cactus-garden-quilt-set-machine-washable","","Personalized Vibrant Potted Cactus Garden Quilt Set, Machine Washable","Jeminise","Quilt Sets","amazon-import, amazon-parent-b0fj1r1bh2, Cactus, Customizable, Easy Care, Floral Quilt, Home Decor, Quilt Set","2026-08-12T15:45:25-05:00","2026-08-12T15:36:36-05:00","2026-09-06T11:41:31-05:00","20","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/0820d4edf346c3a1ab210e0ac1fa036e93ba2906ead415567e0c50571075a28b.jpg?v=1786566998","56.90","126.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"305","jeminise.com","jeminise.com+personalized-vibrant-potted-cactus-quilt-set-machine-washa-design-3","8859693121735","","personalized-vibrant-potted-cactus-quilt-set-machine-washa-design-3","https://jeminise.com/products/personalized-vibrant-potted-cactus-quilt-set-machine-washa-design-3","https://jeminise.com/collections/all/products/personalized-vibrant-potted-cactus-quilt-set-machine-washa-design-3","","Personalized Vibrant Potted Cactus Quilt Set, Machine Washa - Design 3","Jeminise","Quilt Sets","amazon-import, amazon-parent-b0fj1r1bh2, Cactus, Easy Care, Floral Quilt, Personalized Blanket, Quilt Set, Southwestern Style, Thoughtful Gift","2026-08-12T15:45:29-05:00","2026-08-12T15:37:46-05:00","2026-09-06T11:41:31-05:00","20","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/64fe56f394f0d1a150ac2c5375c6ba0e7b6d8a99f49747965ede239298f4c4a9.jpg?v=1786567068","56.90","126.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"306","jeminise.com","jeminise.com+personalized-viking-celtic-tree-of-life-quilt-quilt-set-viking-style","8859736965319","","personalized-viking-celtic-tree-of-life-quilt-quilt-set-viking-style","https://jeminise.com/products/personalized-viking-celtic-tree-of-life-quilt-quilt-set-viking-style","https://jeminise.com/collections/all/products/personalized-viking-celtic-tree-of-life-quilt-quilt-set-viking-style","","Personalized Viking Celtic Tree of Life Quilt Quilt Set - Viking Style","Jeminise","Quilt Sets","amazon-import, amazon-parent-b0dnq35hcn, Christmas Gift, Dad Gift, Family Blanket, Housewarming Gift, Mom Gift, Personalized Blanket, Quilt Set, Tree of Life Quilt","2026-08-12T16:24:44-05:00","2026-08-12T16:19:02-05:00","2026-09-06T11:41:31-05:00","20","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/8c9b6c0638bc782643b8e97630b0d1b0e8f130a4e605fa8f16c2d30b0501a262.jpg?v=1786569544","56.90","126.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"307","jeminise.com","jeminise.com+personalized-vintage-reading-girl-with-flowers-throw-blanket-book","8860456616135","","personalized-vintage-reading-girl-with-flowers-throw-blanket-book","https://jeminise.com/products/personalized-vintage-reading-girl-with-flowers-throw-blanket-book","https://jeminise.com/collections/all/products/personalized-vintage-reading-girl-with-flowers-throw-blanket-book","","Personalized Vintage Reading Girl with Flowers Throw Blanket - Book","Jeminise","Blanket","amazon-import, amazon-parent-b0dj32wq8x, Birthday Gift, Blanket, Book Lover Blankets, Book Lover Gift, Christmas Gift, Custom Blanket, Personalized Blanket","2026-08-13T03:03:50-05:00","2026-08-13T02:49:34-05:00","2026-09-06T11:41:31-05:00","32","6","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/e6c9bc4ddd17b5c78bd756405277892fb198e6e94305370530d6afb4dfe0b737.jpg?v=1786607376","24.90","94.85","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"308","jeminise.com","jeminise.com+personalized-vintage-yggdrasil-tree-of-life-quilt-sets-vintage","8859736768711","","personalized-vintage-yggdrasil-tree-of-life-quilt-sets-vintage","https://jeminise.com/products/personalized-vintage-yggdrasil-tree-of-life-quilt-sets-vintage","https://jeminise.com/collections/all/products/personalized-vintage-yggdrasil-tree-of-life-quilt-sets-vintage","","Personalized Vintage Yggdrasil Tree of Life Quilt Sets - Vintage","Jeminise","Quilt Sets","amazon-import, amazon-parent-b0dnq35hcn, Custom Blanket, Family Blanket, Gift Ideas, Personalized Blanket, Quilt Set, Tree of Life Quilt","2026-08-12T16:24:42-05:00","2026-08-12T16:18:46-05:00","2026-09-06T11:41:31-05:00","20","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/ff82e284f04f3d919a0b189bf951b79d9ae517b94a8b8f6c8ceffe8994cecb2b.jpg?v=1786569528","56.90","126.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"309","jeminise.com","jeminise.com+personalized-watercolor-basketball-players-dunking-blanket-83c424fef1-83c424fef1","8834352349383","","personalized-watercolor-basketball-players-dunking-blanket-83c424fef1-83c424fef1","https://jeminise.com/products/personalized-watercolor-basketball-players-dunking-blanket-83c424fef1-83c424fef1","https://jeminise.com/collections/all/products/personalized-watercolor-basketball-players-dunking-blanket-83c424fef1-83c424fef1","","Personalized Watercolor Basketball Players Dunking Blanket","Jeminise","Blanket","amazon-import, amazon-parent-b0bty8y9v2, Blanket, Custom Blanket, Fleece Blanket, Personalized Blanket, Sherpa Blanket, Sports Blankets","2026-07-26T13:50:59-05:00","2026-07-26T13:30:50-05:00","2026-09-06T11:41:31-05:00","8","8","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/e7b232b1296f5c4702aea12a2a046bdcc7a5429ea8d5588cc5def81486f48c71.jpg?v=1785090653","24.90","69.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"310","jeminise.com","jeminise.com+personalized-wildlife-and-romance-two-deer-standing-in-a-forest-comforter-ef860ca9a2-ef860ca9a2","8834826305735","","personalized-wildlife-and-romance-two-deer-standing-in-a-forest-comforter-ef860ca9a2-ef860ca9a2","https://jeminise.com/products/personalized-wildlife-and-romance-two-deer-standing-in-a-forest-comforter-ef860ca9a2-ef860ca9a2","https://jeminise.com/collections/all/products/personalized-wildlife-and-romance-two-deer-standing-in-a-forest-comforter-ef860ca9a2-ef860ca9a2","","Personalized Wildlife and Romance Two Deer Standing in a Forest Comforter","Jeminise","Quilt","amazon-import, amazon-parent-b0dq834hd8, Couple Blanket, Custom Blanket, Personalized Blanket, Quilt Set, Wildlife Quilt","2026-07-26T23:29:36-05:00","2026-07-26T17:39:24-05:00","2026-09-06T11:41:31-05:00","15","8","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/fa4717f694ded74aa0f7537387b57faa48a0782276df2e00dcd53e838230f96b.jpg?v=1785105566","51.90","116.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"311","jeminise.com","jeminise.com+personalized-wildlife-deer-comforter-with-buck-6532972aba-6532972aba","8834820309191","","personalized-wildlife-deer-comforter-with-buck-6532972aba-6532972aba","https://jeminise.com/products/personalized-wildlife-deer-comforter-with-buck-6532972aba-6532972aba","https://jeminise.com/collections/all/products/personalized-wildlife-deer-comforter-with-buck-6532972aba-6532972aba","","Personalized Wildlife Deer Comforter with Buck","Jeminise","Quilt","amazon-import, amazon-parent-b0dq834hd8, Couple Blanket, Custom Blanket, Personalized Blanket, Quilt Set, Wildlife Quilt","2026-07-26T23:29:34-05:00","2026-07-26T17:34:16-05:00","2026-09-06T11:41:31-05:00","15","8","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/b60c1df11337d80d909a2696e258f5951cfc498dd917d14a968a5b834c58a12b.jpg?v=1785105258","51.90","116.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"312","jeminise.com","jeminise.com+personalized-wildlife-deer-couple-in-forest-clearing-comforter-with-buck-4a23dec50b-4a23dec50b","8834817360071","","personalized-wildlife-deer-couple-in-forest-clearing-comforter-with-buck-4a23dec50b-4a23dec50b","https://jeminise.com/products/personalized-wildlife-deer-couple-in-forest-clearing-comforter-with-buck-4a23dec50b-4a23dec50b","https://jeminise.com/collections/all/products/personalized-wildlife-deer-couple-in-forest-clearing-comforter-with-buck-4a23dec50b-4a23dec50b","","Personalized Wildlife Deer Couple in Forest Clearing Comforter with Buck","Jeminise","Quilt","amazon-import, amazon-parent-b0dq834hd8, Couple Blanket, Custom Blanket, Family Blanket, Personalized Blanket, Quilt Set, Wildlife Quilt","2026-07-26T23:29:33-05:00","2026-07-26T17:30:48-05:00","2026-09-06T11:41:31-05:00","15","8","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/45f641a00ecaba40441f52c20810a48bed2d3dcc71af910de3179995ee4cfd08.jpg?v=1785105050","51.90","116.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"313","jeminise.com","jeminise.com+personalized-wildlife-deer-couple-in-forest-comforter-0b240654a2-0b240654a2","8834819424455","","personalized-wildlife-deer-couple-in-forest-comforter-0b240654a2-0b240654a2","https://jeminise.com/products/personalized-wildlife-deer-couple-in-forest-comforter-0b240654a2-0b240654a2","https://jeminise.com/collections/all/products/personalized-wildlife-deer-couple-in-forest-comforter-0b240654a2-0b240654a2","","Personalized Wildlife Deer Couple in Forest Comforter","Jeminise","Quilt","amazon-import, amazon-parent-b0dq834hd8, Couple Blanket, Custom Blanket, Family Blanket, Personalized Blanket, Quilt Set, Wildlife Quilt","2026-07-26T23:29:34-05:00","2026-07-26T17:33:10-05:00","2026-09-06T11:41:31-05:00","15","8","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/11e2fcd54d3b33e2e36efc82131a4efcf0aab2c6bcd2535307a57d0a6968726d.jpg?v=1785105192","51.90","116.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
